id,time,value
5,2024:11:12 11:50:05,189.6
1,2024:11:12 11:51:05,591.8
2,2024:11:12 11:51:05,46.6
3,2024:11:12 11:51:05,50.0
4,2024:11:12 11:51:05,43.8
5,2024:11:12 11:51:05,154.3
1,2024:11:12 11:52:05,562.3
2,2024:11:12 11:52:05,9.9
3,2024:11:12 11:52:05,470.4
4,2024:11:12 11:52:05,410.5
5,2024:11:12 11:52:05,162.8
1,2024:11:12 11:53:05,434.8
2,2024:11:12 11:53:05,52.7
3,2024:11:12 11:53:05,37.3
4,2024:11:12 11:53:05,45.0
5,2024:11:12 11:53:05,162.2
1,2024:11:12 11:54:05,429.5
2,2024:11:12 11:54:05,54.7
3,2024:11:12 11:54:05,542.3
4,2024:11:12 11:54:05,138.3
5,2024:11:12 11:54:05,374.9
1,2024:11:12 11:55:05,395.0
2,2024:11:12 11:55:05,43.9
3,2024:11:12 11:55:05,39.8
4,2024:11:12 11:55:05,441.8
5,2024:11:12 11:55:05,541.1
1,2024:11:12 11:56:05,165.9
2,2024:11:12 11:56:05,48.8
3,2024:11:12 11:56:05,375.3
4,2024:11:12 11:56:05,448.6
5,2024:11:12 11:56:05,152.6
1,2024:11:12 11:57:05,534.7
2,2024:11:12 11:57:05,37.7
3,2024:11:12 11:57:05,424.9
4,2024:11:12 11:57:05,416.7
5,2024:11:12 11:57:05,169.9
1,2024:11:12 11:58:05,485.9
2,2024:11:12 11:58:05,41.7
3,2024:11:12 11:58:05,3.1
4,2024:11:12 11:58:05,495.0
5,2024:11:12 11:58:05,462.6
1,2024:11:12 11:59:05,457.0
2,2024:11:12 11:59:05,48.6
3,2024:11:12 11:59:05,43.7
4,2024:11:12 11:59:05,489.0
5,2024:11:12 11:59:05,63.4
1,2024:11:12 12:00:05,528.4
2,2024:11:12 12:00:05,695.1
3,2024:11:12 12:00:05,43.6
4,2024:11:12 12:00:05,459.8
5,2024:11:12 12:00:05,235.2
1,2024:11:12 12:01:05,37.1
2,2024:11:12 12:01:05,44.6
3,2024:11:12 12:01:05,500.9
4,2024:11:12 12:01:05,444.0
5,2024:11:12 12:01:05,221.4
1,2024:11:12 12:02:05,444.4
2,2024:11:12 12:02:05,40.7
3,2024:11:12 12:02:05,416.7
4,2024:11:12 12:02:05,441.7
5,2024:11:12 12:02:05,354.2
1,2024:11:12 12:03:05,514.6
2,2024:11:12 12:03:05,595.9
3,2024:11:12 12:03:05,469.5
4,2024:11:12 12:03:05,585.7
5,2024:11:12 12:03:05,11.8
1,2024:11:12 12:04:05,317.8
2,2024:11:12 12:04:05,632.4
3,2024:11:12 12:04:05,161.1
4,2024:11:12 12:04:05,417.8
5,2024:11:12 12:04:05,158.6
1,2024:11:12 12:05:05,355.7
2,2024:11:12 12:05:05,51.1
3,2024:11:12 12:05:05,372.2
4,2024:11:12 12:05:05,475.0
5,2024:11:12 12:05:05,199.2
1,2024:11:12 12:06:05,129.6
2,2024:11:12 12:06:05,50.3
3,2024:11:12 12:06:05,539.9
4,2024:11:12 12:06:05,475.9
5,2024:11:12 12:06:05,174.2
1,2024:11:12 12:07:05,389.3
2,2024:11:12 12:07:05,48.3
3,2024:11:12 12:07:05,2.0
4,2024:11:12 12:07:05,513.3
5,2024:11:12 12:07:05,183.8
1,2024:11:12 12:08:05,41.0
2,2024:11:12 12:08:05,5.7
3,2024:11:12 12:08:05,110.8
4,2024:11:12 12:08:05,536.1
5,2024:11:12 12:08:05,232.0
1,2024:11:12 12:09:05,522.2
2,2024:11:12 12:09:05,44.5
3,2024:11:12 12:09:05,447.8
4,2024:11:12 12:09:05,384.1
5,2024:11:12 12:09:05,45.4
1,2024:11:12 12:10:05,126.7
2,2024:11:12 12:10:05,698.4
3,2024:11:12 12:10:05,437.2
4,2024:11:12 12:10:05,368.6
5,2024:11:12 12:10:05,37.9
1,2024:11:12 12:11:05,415.4
2,2024:11:12 12:11:05,41.3
3,2024:11:12 12:11:05,705.0
4,2024:11:12 12:11:05,413.3
5,2024:11:12 12:11:05,194.7
1,2024:11:12 12:12:05,403.2
2,2024:11:12 12:12:05,42.2
3,2024:11:12 12:12:05,473.7
4,2024:11:12 12:12:05,477.8
5,2024:11:12 12:12:05,367.7
1,2024:11:12 12:13:05,545.7
2,2024:11:12 12:13:05,51.7
3,2024:11:12 12:13:05,541.0
4,2024:11:12 12:13:05,43.9
5,2024:11:12 12:13:05,240.0
1,2024:11:12 12:14:05,542.5
2,2024:11:12 12:14:05,40.3
3,2024:11:12 12:14:05,690.3
4,2024:11:12 12:14:05,598.1
5,2024:11:12 12:14:05,184.7
1,2024:11:12 12:15:05,61.6
2,2024:11:12 12:15:05,41.4
3,2024:11:12 12:15:05,398.9
4,2024:11:12 12:15:05,129.2
5,2024:11:12 12:15:05,241.9
1,2024:11:12 12:16:05,410.5
2,2024:11:12 12:16:05,35.5
3,2024:11:12 12:16:05,3.6
4,2024:11:12 12:16:05,685.1
5,2024:11:12 12:16:05,211.7
1,2024:11:12 12:17:05,395.2
2,2024:11:12 12:17:05,3.4
3,2024:11:12 12:17:05,411.3
4,2024:11:12 12:17:05,412.8
5,2024:11:12 12:17:05,217.7
1,2024:11:12 12:18:05,59.5
2,2024:11:12 12:18:05,43.1
3,2024:11:12 12:18:05,537.1
4,2024:11:12 12:18:05,504.2
5,2024:11:12 12:18:05,236.9
1,2024:11:12 12:19:05,35.9
2,2024:11:12 12:19:05,742.8
3,2024:11:12 12:19:05,398.0
4,2024:11:12 12:19:05,424.8
5,2024:11:12 12:19:05,215.2
1,2024:11:12 12:20:05,546.6
2,2024:11:12 12:20:05,43.6
3,2024:11:12 12:20:05,352.7
4,2024:11:12 12:20:05,361.4
5,2024:11:12 12:20:05,235.2
1,2024:11:12 12:21:05,322.5
2,2024:11:12 12:21:05,48.2
3,2024:11:12 12:21:05,416.2
4,2024:11:12 12:21:05,385.0
5,2024:11:12 12:21:05,214.4
1,2024:11:12 12:22:05,53.6
2,2024:11:12 12:22:05,7.2
3,2024:11:12 12:22:05,410.6
4,2024:11:12 12:22:05,530.7
5,2024:11:12 12:22:05,241.8
1,2024:11:12 12:23:05,494.6
2,2024:11:12 12:23:05,54.3
3,2024:11:12 12:23:05,3.1
4,2024:11:12 12:23:05,481.4
5,2024:11:12 12:23:05,8.9
1,2024:11:12 12:24:05,481.6
2,2024:11:12 12:24:05,41.0
3,2024:11:12 12:24:05,455.3
4,2024:11:12 12:24:05,6.2
5,2024:11:12 12:24:05,104.3
1,2024:11:12 12:25:05,476.0
2,2024:11:12 12:25:05,47.1
3,2024:11:12 12:25:05,439.8
4,2024:11:12 12:25:05,387.8
5,2024:11:12 12:25:05,228.8
1,2024:11:12 12:26:05,110.3
2,2024:11:12 12:26:05,48.2
3,2024:11:12 12:26:05,101.8
4,2024:11:12 12:26:05,605.8
5,2024:11:12 12:26:05,216.0
1,2024:11:12 12:27:05,62.5
2,2024:11:12 12:27:05,45.3
3,2024:11:12 12:27:05,528.6
4,2024:11:12 12:27:05,492.7
5,2024:11:12 12:27:05,244.9
1,2024:11:12 12:28:05,469.2
2,2024:11:12 12:28:05,631.7
3,2024:11:12 12:28:05,699.2
4,2024:11:12 12:28:05,540.2
5,2024:11:12 12:28:05,195.1
1,2024:11:12 12:29:05,445.1
2,2024:11:12 12:29:05,116.7
3,2024:11:12 12:29:05,408.4
4,2024:11:12 12:29:05,402.6
5,2024:11:12 12:29:05,236.1
1,2024:11:12 12:30:05,373.5
2,2024:11:12 12:30:05,42.6
3,2024:11:12 12:30:05,463.7
4,2024:11:12 12:30:05,36.2
5,2024:11:12 12:30:05,37.3
1,2024:11:12 12:31:05,548.8
2,2024:11:12 12:31:05,40.8
3,2024:11:12 12:31:05,158.7
4,2024:11:12 12:31:05,533.5
5,2024:11:12 12:31:05,160.2
1,2024:11:12 12:32:05,97.0
2,2024:11:12 12:32:05,51.1
3,2024:11:12 12:32:05,395.9
4,2024:11:12 12:32:05,109.6
5,2024:11:12 12:32:05,243.6
1,2024:11:12 12:33:05,144.0
2,2024:11:12 12:33:05,37.7
3,2024:11:12 12:33:05,397.2
4,2024:11:12 12:33:05,8.2
5,2024:11:12 12:33:05,172.5
1,2024:11:12 12:34:05,392.4
2,2024:11:12 12:34:05,47.9
3,2024:11:12 12:34:05,464.9
4,2024:11:12 12:34:05,441.0
5,2024:11:12 12:34:05,207.3
1,2024:11:12 12:35:05,262.2
2,2024:11:12 12:35:05,46.1
3,2024:11:12 12:35:05,505.8
4,2024:11:12 12:35:05,670.3
5,2024:11:12 12:35:05,117.6
1,2024:11:12 12:36:05,374.1
2,2024:11:12 12:36:05,1.7
3,2024:11:12 12:36:05,752.0
4,2024:11:12 12:36:05,531.5
5,2024:11:12 12:36:05,5.1
1,2024:11:12 12:37:05,436.9
2,2024:11:12 12:37:05,51.2
3,2024:11:12 12:37:05,38.1
4,2024:11:12 12:37:05,357.6
5,2024:11:12 12:37:05,154.1
1,2024:11:12 12:38:05,475.6
2,2024:11:12 12:38:05,134.4
3,2024:11:12 12:38:05,426.3
4,2024:11:12 12:38:05,474.5
5,2024:11:12 12:38:05,660.9
1,2024:11:12 12:39:05,141.0
2,2024:11:12 12:39:05,49.8
3,2024:11:12 12:39:05,444.7
4,2024:11:12 12:39:05,53.3
5,2024:11:12 12:39:05,433.7
1,2024:11:12 12:40:05,286.8
2,2024:11:12 12:40:05,36.8
3,2024:11:12 12:40:05,436.3
4,2024:11:12 12:40:05,451.6
5,2024:11:12 12:40:05,245.9
1,2024:11:12 12:41:05,433.8
2,2024:11:12 12:41:05,38.1
3,2024:11:12 12:41:05,477.2
4,2024:11:12 12:41:05,420.2
5,2024:11:12 12:41:05,236.1
1,2024:11:12 12:42:05,193.1
2,2024:11:12 12:42:05,44.4
3,2024:11:12 12:42:05,457.8
4,2024:11:12 12:42:05,784.8
5,2024:11:12 12:42:05,163.4
1,2024:11:12 12:43:05,402.6
2,2024:11:12 12:43:05,43.5
3,2024:11:12 12:43:05,0.5
4,2024:11:12 12:43:05,480.3
5,2024:11:12 12:43:05,228.4
1,2024:11:12 12:44:05,371.0
2,2024:11:12 12:44:05,41.5
3,2024:11:12 12:44:05,7.5
4,2024:11:12 12:44:05,38.9
5,2024:11:12 12:44:05,212.1
1,2024:11:12 12:45:05,426.8
2,2024:11:12 12:45:05,319.8
3,2024:11:12 12:45:05,129.0
4,2024:11:12 12:45:05,384.0
5,2024:11:12 12:45:05,200.4
1,2024:11:12 12:46:05,434.1
2,2024:11:12 12:46:05,42.9
3,2024:11:12 12:46:05,4.0
4,2024:11:12 12:46:05,369.9
5,2024:11:12 12:46:05,191.3
1,2024:11:12 12:47:05,396.5
2,2024:11:12 12:47:05,36.2
3,2024:11:12 12:47:05,491.2
4,2024:11:12 12:47:05,459.1
5,2024:11:12 12:47:05,11.6
1,2024:11:12 12:48:05,753.1
2,2024:11:12 12:48:05,40.6
3,2024:11:12 12:48:05,430.5
4,2024:11:12 12:48:05,492.4
5,2024:11:12 12:48:05,796.0
1,2024:11:12 12:49:05,489.6
2,2024:11:12 12:49:05,50.5
3,2024:11:12 12:49:05,497.6
4,2024:11:12 12:49:05,524.5
5,2024:11:12 12:49:05,211.1
1,2024:11:12 12:50:05,592.6
2,2024:11:12 12:50:05,35.7
3,2024:11:12 12:50:05,407.6
4,2024:11:12 12:50:05,733.4
5,2024:11:12 12:50:05,208.2
1,2024:11:12 12:51:05,556.7
2,2024:11:12 12:51:05,53.7
3,2024:11:12 12:51:05,605.8
4,2024:11:12 12:51:05,436.4
5,2024:11:12 12:51:05,185.5
1,2024:11:12 12:52:05,250.1
2,2024:11:12 12:52:05,55.2
3,2024:11:12 12:52:05,112.4
4,2024:11:12 12:52:05,442.6
5,2024:11:12 12:52:05,1.0
1,2024:11:12 12:53:05,442.2
2,2024:11:12 12:53:05,55.2
3,2024:11:12 12:53:05,507.5
4,2024:11:12 12:53:05,53.9
5,2024:11:12 12:53:05,186.0
1,2024:11:12 12:54:05,418.9
2,2024:11:12 12:54:05,42.5
3,2024:11:12 12:54:05,55.0
4,2024:11:12 12:54:05,510.3
5,2024:11:12 12:54:05,593.5
1,2024:11:12 12:55:05,437.4
2,2024:11:12 12:55:05,54.8
3,2024:11:12 12:55:05,391.2
4,2024:11:12 12:55:05,368.5
5,2024:11:12 12:55:05,551.9
1,2024:11:12 12:56:05,115.8
2,2024:11:12 12:56:05,36.9
3,2024:11:12 12:56:05,395.0
4,2024:11:12 12:56:05,427.4
5,2024:11:12 12:56:05,36.1
1,2024:11:12 12:57:05,772.7
2,2024:11:12 12:57:05,4.2
3,2024:11:12 12:57:05,519.6
4,2024:11:12 12:57:05,61.2
5,2024:11:12 12:57:05,226.4
1,2024:11:12 12:58:05,126.7
2,2024:11:12 12:58:05,736.9
3,2024:11:12 12:58:05,483.6
4,2024:11:12 12:58:05,352.6
5,2024:11:12 12:58:05,217.0
1,2024:11:12 12:59:05,445.6
2,2024:11:12 12:59:05,47.4
3,2024:11:12 12:59:05,46.2
4,2024:11:12 12:59:05,524.4
5,2024:11:12 12:59:05,221.6
1,2024:11:12 13:00:05,611.6
2,2024:11:12 13:00:05,255.3
3,2024:11:12 13:00:05,396.7
4,2024:11:12 13:00:05,4.0
5,2024:11:12 13:00:05,154.9
1,2024:11:12 13:01:05,7.6
2,2024:11:12 13:01:05,37.8
3,2024:11:12 13:01:05,648.4
4,2024:11:12 13:01:05,515.1
5,2024:11:12 13:01:05,159.0
1,2024:11:12 13:02:05,540.9
2,2024:11:12 13:02:05,731.0
3,2024:11:12 13:02:05,495.6
4,2024:11:12 13:02:05,427.4
5,2024:11:12 13:02:05,220.1
1,2024:11:12 13:03:05,183.6
2,2024:11:12 13:03:05,40.0
3,2024:11:12 13:03:05,10.3
4,2024:11:12 13:03:05,527.3
5,2024:11:12 13:03:05,175.4
1,2024:11:12 13:04:05,763.5
2,2024:11:12 13:04:05,40.5
3,2024:11:12 13:04:05,480.1
4,2024:11:12 13:04:05,422.3
5,2024:11:12 13:04:05,227.3
1,2024:11:12 13:05:05,122.5
2,2024:11:12 13:05:05,41.5
3,2024:11:12 13:05:05,494.4
4,2024:11:12 13:05:05,433.1
5,2024:11:12 13:05:05,388.0
1,2024:11:12 13:06:05,604.6
2,2024:11:12 13:06:05,49.9
3,2024:11:12 13:06:05,86.3
4,2024:11:12 13:06:05,453.1
5,2024:11:12 13:06:05,170.0
1,2024:11:12 13:07:05,493.6
2,2024:11:12 13:07:05,55.1
3,2024:11:12 13:07:05,548.9
4,2024:11:12 13:07:05,390.7
5,2024:11:12 13:07:05,228.7
1,2024:11:12 13:08:05,456.8
2,2024:11:12 13:08:05,724.3
3,2024:11:12 13:08:05,477.9
4,2024:11:12 13:08:05,533.9
5,2024:11:12 13:08:05,229.1
1,2024:11:12 13:09:05,79.2
2,2024:11:12 13:09:05,40.6
3,2024:11:12 13:09:05,705.7
4,2024:11:12 13:09:05,478.0
5,2024:11:12 13:09:05,205.3
1,2024:11:12 13:10:05,489.3
2,2024:11:12 13:10:05,54.8
3,2024:11:12 13:10:05,413.3
4,2024:11:12 13:10:05,433.0
5,2024:11:12 13:10:05,210.6
1,2024:11:12 13:11:05,296.5
2,2024:11:12 13:11:05,51.6
3,2024:11:12 13:11:05,375.7
4,2024:11:12 13:11:05,501.1
5,2024:11:12 13:11:05,203.6
1,2024:11:12 13:12:05,438.9
2,2024:11:12 13:12:05,47.3
3,2024:11:12 13:12:05,489.0
4,2024:11:12 13:12:05,395.4
5,2024:11:12 13:12:05,162.6
1,2024:11:12 13:13:05,355.8
2,2024:11:12 13:13:05,10.2
3,2024:11:12 13:13:05,494.8
4,2024:11:12 13:13:05,45.9
5,2024:11:12 13:13:05,583.5
1,2024:11:12 13:14:05,449.6
2,2024:11:12 13:14:05,658.7
3,2024:11:12 13:14:05,672.1
4,2024:11:12 13:14:05,459.9
5,2024:11:12 13:14:05,94.8
1,2024:11:12 13:15:05,509.9
2,2024:11:12 13:15:05,46.9
3,2024:11:12 13:15:05,160.6
4,2024:11:12 13:15:05,508.6
5,2024:11:12 13:15:05,231.1
1,2024:11:12 13:16:05,401.6
2,2024:11:12 13:16:05,54.2
3,2024:11:12 13:16:05,449.2
4,2024:11:12 13:16:05,41.4
5,2024:11:12 13:16:05,172.5
1,2024:11:12 13:17:05,315.5
2,2024:11:12 13:17:05,44.0
3,2024:11:12 13:17:05,41.0
4,2024:11:12 13:17:05,524.5
5,2024:11:12 13:17:05,227.6
1,2024:11:12 13:18:05,352.0
2,2024:11:12 13:18:05,43.3
3,2024:11:12 13:18:05,2.7
4,2024:11:12 13:18:05,384.4
5,2024:11:12 13:18:05,212.1
1,2024:11:12 13:19:05,122.2
2,2024:11:12 13:19:05,53.7
3,2024:11:12 13:19:05,351.8
4,2024:11:12 13:19:05,505.3
5,2024:11:12 13:19:05,183.3
1,2024:11:12 13:20:05,546.6
2,2024:11:12 13:20:05,40.8
3,2024:11:12 13:20:05,776.3
4,2024:11:12 13:20:05,370.6
5,2024:11:12 13:20:05,218.7
1,2024:11:12 13:21:05,445.9
2,2024:11:12 13:21:05,53.7
3,2024:11:12 13:21:05,421.2
4,2024:11:12 13:21:05,690.3
5,2024:11:12 13:21:05,182.9
1,2024:11:12 13:22:05,98.3
2,2024:11:12 13:22:05,55.1
3,2024:11:12 13:22:05,432.5
4,2024:11:12 13:22:05,382.9
5,2024:11:12 13:22:05,9.4
1,2024:11:12 13:23:05,354.2
2,2024:11:12 13:23:05,41.7
3,2024:11:12 13:23:05,472.2
4,2024:11:12 13:23:05,547.0
5,2024:11:12 13:23:05,544.0
1,2024:11:12 13:24:05,325.5
2,2024:11:12 13:24:05,50.7
3,2024:11:12 13:24:05,170.7
4,2024:11:12 13:24:05,436.9
5,2024:11:12 13:24:05,249.5
1,2024:11:12 13:25:05,476.7
2,2024:11:12 13:25:05,46.1
3,2024:11:12 13:25:05,612.1
4,2024:11:12 13:25:05,488.5
5,2024:11:12 13:25:05,40.6
1,2024:11:12 13:26:05,383.3
2,2024:11:12 13:26:05,7.5
3,2024:11:12 13:26:05,383.5
4,2024:11:12 13:26:05,454.5
5,2024:11:12 13:26:05,57.6
1,2024:11:12 13:27:05,526.3
2,2024:11:12 13:27:05,269.5
3,2024:11:12 13:27:05,503.5
4,2024:11:12 13:27:05,79.0
5,2024:11:12 13:27:05,208.1
1,2024:11:12 13:28:05,2.5
2,2024:11:12 13:28:05,40.8
3,2024:11:12 13:28:05,38.5
4,2024:11:12 13:28:05,378.6
5,2024:11:12 13:28:05,324.5
1,2024:11:12 13:29:05,369.5
2,2024:11:12 13:29:05,55.2
3,2024:11:12 13:29:05,383.2
4,2024:11:12 13:29:05,420.8
5,2024:11:12 13:29:05,470.6
1,2024:11:12 13:30:05,444.1
2,2024:11:12 13:30:05,38.0
3,2024:11:12 13:30:05,442.1
4,2024:11:12 13:30:05,212.1
5,2024:11:12 13:30:05,41.5
1,2024:11:12 13:31:05,351.1
2,2024:11:12 13:31:05,53.0
3,2024:11:12 13:31:05,452.4
4,2024:11:12 13:31:05,379.8
5,2024:11:12 13:31:05,40.1
1,2024:11:12 13:32:05,356.5
2,2024:11:12 13:32:05,44.3
3,2024:11:12 13:32:05,559.5
4,2024:11:12 13:32:05,476.9
5,2024:11:12 13:32:05,164.4
1,2024:11:12 13:33:05,603.9
2,2024:11:12 13:33:05,38.4
3,2024:11:12 13:33:05,442.1
4,2024:11:12 13:33:05,463.7
5,2024:11:12 13:33:05,200.1
1,2024:11:12 13:34:05,450.1
2,2024:11:12 13:34:05,44.8
3,2024:11:12 13:34:05,387.9
4,2024:11:12 13:34:05,1.8
5,2024:11:12 13:34:05,217.6
1,2024:11:12 13:35:05,86.3
2,2024:11:12 13:35:05,41.9
3,2024:11:12 13:35:05,351.9
4,2024:11:12 13:35:05,356.6
5,2024:11:12 13:35:05,161.8
1,2024:11:12 13:36:05,386.5
2,2024:11:12 13:36:05,130.3
3,2024:11:12 13:36:05,9.2
4,2024:11:12 13:36:05,440.2
5,2024:11:12 13:36:05,212.7
1,2024:11:12 13:37:05,453.3
2,2024:11:12 13:37:05,191.4
3,2024:11:12 13:37:05,9.5
4,2024:11:12 13:37:05,53.6
5,2024:11:12 13:37:05,242.6
1,2024:11:12 13:38:05,132.6
2,2024:11:12 13:38:05,37.5
3,2024:11:12 13:38:05,549.6
4,2024:11:12 13:38:05,520.2
5,2024:11:12 13:38:05,197.2
1,2024:11:12 13:39:05,524.8
2,2024:11:12 13:39:05,55.3
3,2024:11:12 13:39:05,438.0
4,2024:11:12 13:39:05,398.4
5,2024:11:12 13:39:05,644.4
1,2024:11:12 13:40:05,68.1
2,2024:11:12 13:40:05,48.1
3,2024:11:12 13:40:05,11.2
4,2024:11:12 13:40:05,455.6
5,2024:11:12 13:40:05,373.6
1,2024:11:12 13:41:05,483.2
2,2024:11:12 13:41:05,49.7
3,2024:11:12 13:41:05,463.8
4,2024:11:12 13:41:05,396.2
5,2024:11:12 13:41:05,440.4
1,2024:11:12 13:42:05,384.8
2,2024:11:12 13:42:05,40.3
3,2024:11:12 13:42:05,453.6
4,2024:11:12 13:42:05,424.8
5,2024:11:12 13:42:05,209.9
1,2024:11:12 13:43:05,449.6
2,2024:11:12 13:43:05,45.6
3,2024:11:12 13:43:05,413.2
4,2024:11:12 13:43:05,547.4
5,2024:11:12 13:43:05,38.5
1,2024:11:12 13:44:05,465.1
2,2024:11:12 13:44:05,52.6
3,2024:11:12 13:44:05,485.7
4,2024:11:12 13:44:05,418.8
5,2024:11:12 13:44:05,236.5
1,2024:11:12 13:45:05,483.9
2,2024:11:12 13:45:05,35.8
3,2024:11:12 13:45:05,37.7
4,2024:11:12 13:45:05,397.1
5,2024:11:12 13:45:05,165.3
1,2024:11:12 13:46:05,380.6
2,2024:11:12 13:46:05,150.4
3,2024:11:12 13:46:05,509.4
4,2024:11:12 13:46:05,609.3
5,2024:11:12 13:46:05,200.2
1,2024:11:12 13:47:05,489.9
2,2024:11:12 13:47:05,40.9
3,2024:11:12 13:47:05,361.4
4,2024:11:12 13:47:05,418.8
5,2024:11:12 13:47:05,40.9
1,2024:11:12 13:48:05,463.7
2,2024:11:12 13:48:05,44.6
3,2024:11:12 13:48:05,749.2
4,2024:11:12 13:48:05,494.6
5,2024:11:12 13:48:05,235.5
1,2024:11:12 13:49:05,116.0
2,2024:11:12 13:49:05,634.4
3,2024:11:12 13:49:05,48.6
4,2024:11:12 13:49:05,417.0
5,2024:11:12 13:49:05,188.3
1,2024:11:12 13:50:05,430.5
2,2024:11:12 13:50:05,564.1
3,2024:11:12 13:50:05,417.5
4,2024:11:12 13:50:05,466.0
5,2024:11:12 13:50:05,538.0
1,2024:11:12 13:51:05,525.0
2,2024:11:12 13:51:05,37.1
3,2024:11:12 13:51:05,424.2
4,2024:11:12 13:51:05,361.3
5,2024:11:12 13:51:05,386.1
1,2024:11:12 13:52:05,36.3
2,2024:11:12 13:52:05,43.9
3,2024:11:12 13:52:05,457.3
4,2024:11:12 13:52:05,583.6
5,2024:11:12 13:52:05,412.2
1,2024:11:12 13:53:05,480.8
2,2024:11:12 13:53:05,5.2
3,2024:11:12 13:53:05,436.3
4,2024:11:12 13:53:05,540.1
5,2024:11:12 13:53:05,188.9
1,2024:11:12 13:54:05,521.9
2,2024:11:12 13:54:05,2.6
3,2024:11:12 13:54:05,377.2
4,2024:11:12 13:54:05,2.2
5,2024:11:12 13:54:05,214.1
1,2024:11:12 13:55:05,390.8
2,2024:11:12 13:55:05,708.7
3,2024:11:12 13:55:05,765.2
4,2024:11:12 13:55:05,453.2
5,2024:11:12 13:55:05,164.6
1,2024:11:12 13:56:05,370.5
2,2024:11:12 13:56:05,44.8
3,2024:11:12 13:56:05,9.8
4,2024:11:12 13:56:05,441.5
5,2024:11:12 13:56:05,644.8
1,2024:11:12 13:57:05,479.6
2,2024:11:12 13:57:05,259.4
3,2024:11:12 13:57:05,469.3
4,2024:11:12 13:57:05,371.8
5,2024:11:12 13:57:05,249.7
1,2024:11:12 13:58:05,68.7
2,2024:11:12 13:58:05,288.4
3,2024:11:12 13:58:05,538.0
4,2024:11:12 13:58:05,489.4
5,2024:11:12 13:58:05,179.3
1,2024:11:12 13:59:05,493.2
2,2024:11:12 13:59:05,3.2
3,2024:11:12 13:59:05,424.8
4,2024:11:12 13:59:05,497.4
5,2024:11:12 13:59:05,212.1
1,2024:11:12 14:00:05,119.6
2,2024:11:12 14:00:05,612.0
3,2024:11:12 14:00:05,464.6
4,2024:11:12 14:00:05,511.9
5,2024:11:12 14:00:05,83.7
1,2024:11:12 14:01:05,527.8
2,2024:11:12 14:01:05,53.4
3,2024:11:12 14:01:05,571.1
4,2024:11:12 14:01:05,48.8
5,2024:11:12 14:01:05,219.1
1,2024:11:12 14:02:05,542.1
2,2024:11:12 14:02:05,38.6
3,2024:11:12 14:02:05,229.0
4,2024:11:12 14:02:05,249.0
5,2024:11:12 14:02:05,184.6
1,2024:11:12 14:03:05,596.5
2,2024:11:12 14:03:05,7.7
3,2024:11:12 14:03:05,404.5
4,2024:11:12 14:03:05,372.4
5,2024:11:12 14:03:05,211.1
1,2024:11:12 14:04:05,688.9
2,2024:11:12 14:04:05,41.9
3,2024:11:12 14:04:05,8.3
4,2024:11:12 14:04:05,420.4
5,2024:11:12 14:04:05,159.9
1,2024:11:12 14:05:05,328.2
2,2024:11:12 14:05:05,48.2
3,2024:11:12 14:05:05,391.4
4,2024:11:12 14:05:05,382.8
5,2024:11:12 14:05:05,761.7
1,2024:11:12 14:06:05,383.8
2,2024:11:12 14:06:05,45.1
3,2024:11:12 14:06:05,415.0
4,2024:11:12 14:06:05,355.6
5,2024:11:12 14:06:05,186.3
1,2024:11:12 14:07:05,459.9
2,2024:11:12 14:07:05,47.4
3,2024:11:12 14:07:05,391.3
4,2024:11:12 14:07:05,539.5
5,2024:11:12 14:07:05,52.2
1,2024:11:12 14:08:05,257.6
2,2024:11:12 14:08:05,136.5
3,2024:11:12 14:08:05,416.4
4,2024:11:12 14:08:05,528.7
5,2024:11:12 14:08:05,55.1
1,2024:11:12 14:09:05,417.0
2,2024:11:12 14:09:05,6.4
3,2024:11:12 14:09:05,517.6
4,2024:11:12 14:09:05,495.7
5,2024:11:12 14:09:05,174.9
1,2024:11:12 14:10:05,454.6
2,2024:11:12 14:10:05,47.5
3,2024:11:12 14:10:05,365.1
4,2024:11:12 14:10:05,6.2
5,2024:11:12 14:10:05,42.1
1,2024:11:12 14:11:05,525.2
2,2024:11:12 14:11:05,41.6
3,2024:11:12 14:11:05,233.4
4,2024:11:12 14:11:05,454.1
5,2024:11:12 14:11:05,186.8
1,2024:11:12 14:12:05,291.8
2,2024:11:12 14:12:05,40.7
3,2024:11:12 14:12:05,101.3
4,2024:11:12 14:12:05,438.4
5,2024:11:12 14:12:05,200.9
1,2024:11:12 14:13:05,417.2
2,2024:11:12 14:13:05,36.3
3,2024:11:12 14:13:05,474.2
4,2024:11:12 14:13:05,160.1
5,2024:11:12 14:13:05,243.1
1,2024:11:12 14:14:05,316.6
2,2024:11:12 14:14:05,125.0
3,2024:11:12 14:14:05,573.8
4,2024:11:12 14:14:05,699.4
5,2024:11:12 14:14:05,194.5
1,2024:11:12 14:15:05,679.6
2,2024:11:12 14:15:05,39.4
3,2024:11:12 14:15:05,6.9
4,2024:11:12 14:15:05,359.5
5,2024:11:12 14:15:05,199.7
1,2024:11:12 14:16:05,538.1
2,2024:11:12 14:16:05,69.9
3,2024:11:12 14:16:05,354.4
4,2024:11:12 14:16:05,690.8
5,2024:11:12 14:16:05,204.9
1,2024:11:12 14:17:05,284.1
2,2024:11:12 14:17:05,43.9
3,2024:11:12 14:17:05,499.2
4,2024:11:12 14:17:05,65.3
5,2024:11:12 14:17:05,242.2
